"Txhash","Blockno","UnixTimestamp","DateTime","From","To","Quantity","Method"
"0x2d32b088f832fb2ad1c33528c7df4f3f9c15a44c7fc94b8ffcee2fe765e6393e","8746204","1622723099","2021-06-03 12:24:59","0x0000000000000000000000000000000000000000","0x0e530732a9ecc807cafc1665ada8c27c197a7cb1","7.634857119757766941","Add Liquidity ETH"
"0x2d94364a3dd373ca6427a8f782e5c9716d9dbf7573adc99f9fcd19137732d43e","8746206","1622723100","2021-06-03 12:25:00","0x0000000000000000000000000000000000000000","0x3d0432696347b24802951eb1d4f939fc60c51f55","38.013623108116255165","Add Liquidity ETH"
"0xaa81a95f7ba0f6ea10b9ac22c43e3fc4f7521a50947d92d4a9ec222ee576df54","8746208","1622723101","2021-06-03 12:25:01","0x0000000000000000000000000000000000000000","0xae3a86cae35d5fdd4091ad294433da5ff49d00bb","42.418859453753195176","Add Liquidity ETH"
"0x2985a75d07c9d1f8e2b842669138911eb0080dc487746c3b84fe3db2b3d2241f","8746212","1622723104","2021-06-03 12:25:04","0x153819f4b51b9834257f17d0ead033d820bee6b9","0xa7b9123f4b15fe0ff01f469ff5eab2b41296dc0e","42.5249","Deposit"
"0xec5c86851474b8948da9da4a91439e9cd0035caf7d2cb560bbb6db916e356ef1","8746220","1622723110","2021-06-03 12:25:10","0x6aefe50d44119fc8ee2d1ee06ad75a0c5015db06","0xa7b9123f4b15fe0ff01f469ff5eab2b41296dc0e","82.5297","Deposit"
"0xff639ad7d02bb82e89a9e36ad133521e45efb32b51f7d0420af3307254fe05c0","8746224","1622723114","2021-06-03 12:25:14","0xd1b572f9528b70df1ea79456edc8250125f2d6bb","0xa7b9123f4b15fe0ff01f469ff5eab2b41296dc0e","403.1291","Deposit"
"0x214d6221745771ffe3f131a19b12389c52f604cdabc13bb79afbd9b24cf3345d","8746226","1622723116","2021-06-03 12:25:16","0x0000000000000000000000000000000000000000","0x849ad41cb5d0b7163bfabc48b3ce0369461b4028","0.439062108480551421","Add Liquidity ETH"
"0xe4999e1cc0fbb50ec625500bdedca579e14447dacffb15c015392b38db2da4d3","8746227","1622723116","2021-06-03 12:25:16","0x0000000000000000000000000000000000000000","0xe1cd19d059ce0a47b285f85c29fccd59fbb69853","82.345425374337449126","Add Liquidity ETH"
"0x18b3d9c2564ecbcc7a3ac8f7a9c947ebcdc8e91b476efb49dfaa165e9a848b51","8746232","1622723120","2021-06-03 12:25:20","0x0e530732a9ecc807cafc1665ada8c27c197a7cb1","0xa7b9123f4b15fe0ff01f469ff5eab2b41296dc0e","7.6348","Deposit"
"0x5b285ec3a9e923cfd76a112def210008ae7d985aabb597986293e1da25e9e0b8","8746240","1622723125","2021-06-03 12:25:25","0x0000000000000000000000000000000000000000","0x8812722e7048fda2b603ab456a33a15c0866bd93","11.095292030028934026","Add Liquidity ETH"
"0x242d8aa62473fe97bd856ce8de1a604eea02861c6ace88bdf9567525fc290fba","8746240","1622723125","2021-06-03 12:25:25","0x0000000000000000000000000000000000000000","0x923bbe01b2404986a16d95313aafa222ec539f4c","744.155129829705226198","Add Liquidity ETH"
"0x57eea6a0e7506a88375701d317ed7f78006c3faa4cb61bc2cd296aa7839c9a66","8746241","1622723126","2021-06-03 12:25:26","0x0000000000000000000000000000000000000000","0xc53f5a27021455293aa34da308280abc4cad210a","0.569304031026326473","Add Liquidity ETH"
"0x6578189ffb6941823f3e7a716037fc62f4c77c30a23d4cbc905de2e644d828fa","8746250","1622723132","2021-06-03 12:25:32","0xe75b489e7d46c170b4d97f3a5fb1bb0224979364","0xa7b9123f4b15fe0ff01f469ff5eab2b41296dc0e","4.2213","Deposit"
"0x95a162795aeb41bb0f0988ff36281af6803cb737fdf848852ab1029978462cf5","8746251","1622723133","2021-06-03 12:25:33","0xae3a86cae35d5fdd4091ad294433da5ff49d00bb","0xa7b9123f4b15fe0ff01f469ff5eab2b41296dc0e","42.4188","Deposit"
"0xda2d980441659328f12a6c24d8fe7f2511a34b36aed774f7d61c1f2fdec7de88","8746251","1622723133","2021-06-03 12:25:33","0x3d0432696347b24802951eb1d4f939fc60c51f55","0xa7b9123f4b15fe0ff01f469ff5eab2b41296dc0e","38.0136","Deposit"
"0xccac5bf28c03037f3818defdc5f760bd2ec07a0803a976d9ce5f0ca3cfb4df07","8746267","1622723144","2021-06-03 12:25:44","0x849ad41cb5d0b7163bfabc48b3ce0369461b4028","0xa7b9123f4b15fe0ff01f469ff5eab2b41296dc0e","0.439","Deposit"
"0x4f5500c5441c539f7dbe6c091155a0d3ace00492ebed65f6c24bf66dfff66865","8746272","1622723147","2021-06-03 12:25:47","0x0000000000000000000000000000000000000000","0x64823cd6deaeb42c6ebba2aa19e7d4d20d046ec4","11.792650436134592831","Add Liquidity ETH"
"0x8642102abd6ab2ec3f2b22783b3c1f90644c4dc083be100e4df2bde365fc91a9","8746283","1622723155","2021-06-03 12:25:55","0x30e4e5df57bf2292e6b093522d6433b5e4256317","0xa7b9123f4b15fe0ff01f469ff5eab2b41296dc0e","0.6266","Deposit"
"0xe04530213fd1bc0641b22173571af076e858cecc88c98259e553f65cb70753f1","8746284","1622723156","2021-06-03 12:25:56","0x0000000000000000000000000000000000000000","0xf7b10d603907658f690da534e9b7dbc4dab3e2d6","68.142004565908048116","Add Liquidity ETH"
"0xd7a37914de5acdcdd32d39c6820f2126cca714914268db587e9f8db111127875","8746287","1622723158","2021-06-03 12:25:58","0x0000000000000000000000000000000000000000","0x44a09272b8a2d2c0ecbeb8ebbb632ea88cafeb5b","53.591908636604789841","Add Liquidity ETH"
"0xa0eb68ee94a3f2eb3107ce4e3d2a12b424b684ac4010dcbe09eda3f9b23a1044","8746294","1622723163","2021-06-03 12:26:03","0x9cb30dcd4ef15a6e88f447058260e729fb5ffcc1","0xa7b9123f4b15fe0ff01f469ff5eab2b41296dc0e","42.0067","Deposit"
"0x40ccd175dbc7e5dfd41e46a4b2fd568fede5a4cc0cd585bd571b9fc096735a6e","8746295","1622723163","2021-06-03 12:26:03","0x0000000000000000000000000000000000000000","0x8812722e7048fda2b603ab456a33a15c0866bd93","26.621530034215454013","Add Liquidity ETH"
"0x49c749cb8e506bd4c09bc4102a7bdff72b925a48a822e17c07c76d0db1c7ba1a","8746303","1622723169","2021-06-03 12:26:09","0x64823cd6deaeb42c6ebba2aa19e7d4d20d046ec4","0xa7b9123f4b15fe0ff01f469ff5eab2b41296dc0e","11.7926","Deposit"
"0x0b0a3a0a660791b46d2fd8b40b552bd5004b6ed9e9fc78488c4b99fa797cc37f","8746310","1622723174","2021-06-03 12:26:14","0xe1cd19d059ce0a47b285f85c29fccd59fbb69853","0xa7b9123f4b15fe0ff01f469ff5eab2b41296dc0e","82.3454","Deposit"
"0x7868cf850a74d909d5a9a67e54835c28c385104f7cb49e8168db7292d63c0499","8746321","1622723181","2021-06-03 12:26:21","0x0000000000000000000000000000000000000000","0x077b86a703eeeb9ff7a8f2e244788dfe4d548aee","19.932152521282467859","Add Liquidity ETH"
"0xfee09bf95e844b2186533feb65d44f2b8717ee264b2e859a335481eb020e41e6","8746347","1622723199","2021-06-03 12:26:39","0xb594c703a2b2e0349509e314762cfaf3e7a10108","0xa7b9123f4b15fe0ff01f469ff5eab2b41296dc0e","20.3117","Deposit"
"0x58dd6f8f46453d4952e17666c87cf4319db349581e35dfff0364a7b433fa139d","8746349","1622723206","2021-06-03 12:26:46","0xe31a8818073bf57b739a46506f810c274d3318bd","0xa7b9123f4b15fe0ff01f469ff5eab2b41296dc0e","113.7029","Deposit"
"0xb612984095a2ac3404eacf95da53d15d047f3131d3e6f04bc24ee3090adfff1c","8746349","1622723206","2021-06-03 12:26:46","0x0000000000000000000000000000000000000000","0x95c8e1ca28779259f0fa7264ee3ec765f372f847","174.954474766647259295","Add Liquidity ETH"
"0x9445e7394edcb40df50b937fe52a8a39381fd343e4920ee45f7f3e31f7809f80","8746349","1622723206","2021-06-03 12:26:46","0xa7b9123f4b15fe0ff01f469ff5eab2b41296dc0e","0xafcc4b3ea1d74279c4486db3a937cd6d0cb4a072","6.8","Withdraw"
"0x1024324f0cc8ef613bd2d5b357fedd1d0ee0d49333d3d76edaf5e69c286f75fe","8746351","1622723209","2021-06-03 12:26:49","0x0000000000000000000000000000000000000000","0x7bdbc445eb18c93e86a22412de333229cfb5cd39","7.057194007346507238","Add Liquidity ETH"
"0x5363e7667e81187f0d4d0cf691c04f250f850fccb297ace16db5ce1b9b35a20a","8746353","1622723210","2021-06-03 12:26:50","0xbbf714da87df601587affa8dbd79a4bf2fede235","0xa7b9123f4b15fe0ff01f469ff5eab2b41296dc0e","75.9532","Deposit"
"0x4181040cc007173f577e2f4f8be44caffcf95e58fdd6f0a0ce30b4c982fac2b6","8746370","1622723221","2021-06-03 12:27:01","0x0000000000000000000000000000000000000000","0x0e530732a9ecc807cafc1665ada8c27c197a7cb1","382.63616822050946966","Add Liquidity ETH"
"0x03511aeb3f2b6e7309e70bdffa89337e046f027662376f132ff55a7caa4ab375","8746376","1622723225","2021-06-03 12:27:05","0x077b86a703eeeb9ff7a8f2e244788dfe4d548aee","0xa7b9123f4b15fe0ff01f469ff5eab2b41296dc0e","19.9321","Deposit"
"0x668888d993aa7c0dfe104d4dd3263f325f7a3dba9fd1f55b09da9360053468f5","8746379","1622723227","2021-06-03 12:27:07","0x89b585df208c727829232d892a50806c3a20a4e6","0xa7b9123f4b15fe0ff01f469ff5eab2b41296dc0e","471.4071","Deposit"
"0xbc3b9cc2bbbe3023a778c68f679f722fa52594e4efa367996936e1825a149304","8746396","1622723239","2021-06-03 12:27:19","0x0000000000000000000000000000000000000000","0x8812722e7048fda2b603ab456a33a15c0866bd93","3.710172557170450432","Add Liquidity ETH"
"0x79fa971f0c6cf6ef5f15cc61053e963d0d5175b3cfa679be95a3d7602a351c8c","8746409","1622723247","2021-06-03 12:27:27","0x0e530732a9ecc807cafc1665ada8c27c197a7cb1","0xa7b9123f4b15fe0ff01f469ff5eab2b41296dc0e","382.6362","Deposit"
"0x8523cdc134e00df28544025eff6d92f40626321837673a343efc279fb1398ddb","8746415","1622723251","2021-06-03 12:27:31","0x0000000000000000000000000000000000000000","0x2064d5e05fc31ccae1ac2e788786bd55408ced29","55.07930889614136957","Add Liquidity ETH"
"0x3b11fb61e2291c3f23d6412541de435314e811338c10e243251665c1f3116fd4","8746418","1622723253","2021-06-03 12:27:33","0x0000000000000000000000000000000000000000","0x839375339b030c4a8a2f8bcedd85c308d898307a","0.84135216069004333","Add Liquidity ETH"
"0x5bcc41c1624b04187717b381c1e44a569aff820ffdd68f42d8ae418553353bb4","8746434","1622723264","2021-06-03 12:27:44","0x0000000000000000000000000000000000000000","0xdb2edcc7880f0071959e2f6713cc335a6690fc84","70.051879121560990949","Add Liquidity"
"0xcbdf8f20a71a72c7a330c5cde1a5e477bf9f9ee664d4f7a67e8c1fb109605af2","8746434","1622723264","2021-06-03 12:27:44","0x7bdbc445eb18c93e86a22412de333229cfb5cd39","0xa7b9123f4b15fe0ff01f469ff5eab2b41296dc0e","37.7471","Deposit"
"0x868ec2408847b25d837ebb29be455974afcde3ec8b4a91ea1bd51ce6b140c9b0","8746450","1622723275","2021-06-03 12:27:55","0x0000000000000000000000000000000000000000","0x289a74cc1306387877fcc9bbcac0fed15825b473","564.528753832811095109","Add Liquidity ETH"
"0x97c5e6573f6b176df01c05d9bc0bfc29cb2ba737a5f14cd5740de503e5758271","8746453","1622723277","2021-06-03 12:27:57","0x0000000000000000000000000000000000000000","0xbcf07fe3659d38ada501cc7a6a3ea62338a52c07","359.483222024759440068","Add Liquidity"
"0x6b9d6490fd8d30f78a7f5d8e7ef457be1259130441d75344b078acb969caa083","8746456","1622723279","2021-06-03 12:27:59","0x8812722e7048fda2b603ab456a33a15c0866bd93","0xa7b9123f4b15fe0ff01f469ff5eab2b41296dc0e","259.6405","Deposit"
"0xae108fefa8e5ea9e28d2629944be6219abae2f8e338da4f82dd0ccf4424cc52b","8746457","1622723280","2021-06-03 12:28:00","0x2064d5e05fc31ccae1ac2e788786bd55408ced29","0xa7b9123f4b15fe0ff01f469ff5eab2b41296dc0e","55.0793","Deposit"
"0x616bc6568768e0c82e53efbab84c1a0540dbcfc608f53b728c5b9e50a3473576","8746457","1622723280","2021-06-03 12:28:00","0x839375339b030c4a8a2f8bcedd85c308d898307a","0xa7b9123f4b15fe0ff01f469ff5eab2b41296dc0e","0.8414","Deposit"
"0x34e2b8a0ce5f87be6c9f8e0b6be4b9c4da179137e9f9b60cb5bf986d1859016c","8746461","1622723282","2021-06-03 12:28:02","0x0000000000000000000000000000000000000000","0x55c3f3da3add454de656cfd22fe557a3341270af","1.171038311876603457","Add Liquidity ETH"
"0xa6e32c77d3fd666eedcc89eb761c79d5c293fb626b2a040ec76f10a063a8dc7c","8746463","1622723283","2021-06-03 12:28:03","0x0000000000000000000000000000000000000000","0xa73af8af4b219e468ae9611fbfea133cd83ba900","381.202279902255502685","Add Liquidity ETH"
"0x9cf4eb9d59a2b0ef4da9c73f04d6088d7ccce15e1599df36adb7dccedc154232","8746484","1622723297","2021-06-03 12:28:17","0x0000000000000000000000000000000000000000","0x849ad41cb5d0b7163bfabc48b3ce0369461b4028","0.08758888666355598","Add Liquidity ETH"
"0xc9f55d453d74d61b82c1a12a6468484ef6492dca153f20ecea0804522dcde759","8746485","1622723298","2021-06-03 12:28:18","0x0000000000000000000000000000000000000000","0x350e6558c19d5d51911cbfa8d4e3aa0ff50fecfc","194.688248369031568909","Add Liquidity ETH"
"0xb265316098ffb2c75c3feef348ba3082348dbe893046faa38ccc1acc7cb2e3e9","8746494","1622723304","2021-06-03 12:28:24","0xa7b9123f4b15fe0ff01f469ff5eab2b41296dc0e","0xae3a86cae35d5fdd4091ad294433da5ff49d00bb","42.4188","Withdraw"
"0x2de067ecb16a306c4d8038384a0fb8e8733e1b98c6e775d4940c88c6c67e1831","8746497","1622723306","2021-06-03 12:28:26","0xbcf07fe3659d38ada501cc7a6a3ea62338a52c07","0xa7b9123f4b15fe0ff01f469ff5eab2b41296dc0e","359.4833","Deposit"
"0xeb49347115bf0c758103d84303e5eafbe83403d740f25459801a30eed3e1a4f3","8746498","1622723307","2021-06-03 12:28:27","0xa73af8af4b219e468ae9611fbfea133cd83ba900","0xa7b9123f4b15fe0ff01f469ff5eab2b41296dc0e","381.2022","Deposit"
"0xa7b94196115841f42fb56fa0e9d8297057022851989a0581853d1eab3d1c315f","8746498","1622723307","2021-06-03 12:28:27","0x55c3f3da3add454de656cfd22fe557a3341270af","0xa7b9123f4b15fe0ff01f469ff5eab2b41296dc0e","1.171","Deposit"
"0x9951be831833ac8f895030a2945b191760baa6573f882b46dc2a2dab6e20cca8","8746501","1622723309","2021-06-03 12:28:29","0x0000000000000000000000000000000000000000","0x4fcdce71e72275e382a934c7b1514c1cdc0a338f","8.425420046388624619","Add Liquidity"
"0x6bb4f3149024cfc5122fba5d9044bcbb7538ac6c2b947a69457ecf0c687ea190","8746503","1622723310","2021-06-03 12:28:30","0x849ad41cb5d0b7163bfabc48b3ce0369461b4028","0xa7b9123f4b15fe0ff01f469ff5eab2b41296dc0e","0.0876","Deposit"
"0xfaf0372970d00477b296d92e7554cf3fad3271598ffc948da9ce097f6ec297a9","8746529","1622723327","2021-06-03 12:28:47","0x4fcdce71e72275e382a934c7b1514c1cdc0a338f","0xa7b9123f4b15fe0ff01f469ff5eab2b41296dc0e","8.4254","Deposit"
"0xc7561aee2c6fdb8c328c41a93637a628cfcafdad2f6d4e5d680c331f36695fab","8746534","1622723331","2021-06-03 12:28:51","0x0000000000000000000000000000000000000000","0x95c8e1ca28779259f0fa7264ee3ec765f372f847","13.094127743231712629","Add Liquidity ETH"
"0x918598dbbb2b15153405ca3754b746f3a3749d99100957bddc631da5d8ee78e3","8746537","1622723333","2021-06-03 12:28:53","0x0000000000000000000000000000000000000000","0x4807fc54cef864118249e4d54fcd270eef4b4028","1.199271417430213874","Add Liquidity ETH"
"0x653f53a745724a0fd9a8f40d6993c8ebcb0911122e30e33509b10e62a014784e","8746540","1622723335","2021-06-03 12:28:55","0x0000000000000000000000000000000000000000","0x43949405198b10a385959b3f53749f9267b3e3e6","375.762760801214650861","Add Liquidity ETH"
"0xc03b281b9ae1c44308e57f582b57bc037b5ad0c28ba33c0b8b1af794f04dd207","8746544","1622723337","2021-06-03 12:28:57","0x0000000000000000000000000000000000000000","0x549a6bcb6d7ef02bec82eb07d8832a20f06997ac","84.112527057711248463","Add Liquidity ETH"
"0x4fb5042576698f7d973fb8b79c514d479563ff43e7dc28928c3a2c272991f243","8746554","1622723344","2021-06-03 12:29:04","0x0000000000000000000000000000000000000000","0x0e530732a9ecc807cafc1665ada8c27c197a7cb1","384.183851349011097605","Add Liquidity ETH"
"0xee3aef100de273edccef1cebf4d93233f19c019de7fee75704a443779c3dd456","8746554","1622723344","2021-06-03 12:29:04","0x43949405198b10a385959b3f53749f9267b3e3e6","0xa7b9123f4b15fe0ff01f469ff5eab2b41296dc0e","375.7627","Deposit"
"0x475f77474d559a86cc7b3dcc0d21613b59f5d5c85f1d30b55d140e72d60a3349","8746555","1622723344","2021-06-03 12:29:04","0x0000000000000000000000000000000000000000","0xfcdb212e7e7588d2dd2cc44c30f6c79fb507db4b","0.437120715940995252","Add Liquidity ETH"
"0xfc9dfff1cb96a9f12a5e82f1c718a0762730187c0f7be80f661530734bc1a33e","8746563","1622723350","2021-06-03 12:29:10","0xa7b9123f4b15fe0ff01f469ff5eab2b41296dc0e","0x8a146531630850fe1d158c922bda620bddf12766","15.7555","Withdraw"
"0x2c07b94eb32edb9c8d48f73272e0f2adc6baeb0a1a76d063ae393af3d9071ee3","8746570","1622723354","2021-06-03 12:29:14","0xdb2edcc7880f0071959e2f6713cc335a6690fc84","0xa7b9123f4b15fe0ff01f469ff5eab2b41296dc0e","70.0518","Deposit"
"0xd5ecaaf18f0bda4031144376c24148474a645b0ff70c239c1858a9d0168e4026","8746578","1622723360","2021-06-03 12:29:20","0x44a09272b8a2d2c0ecbeb8ebbb632ea88cafeb5b","0xa7b9123f4b15fe0ff01f469ff5eab2b41296dc0e","70.65","Deposit"
"0x617252e373665aff6c636ac9fb4538ba0ee857b4827cf7dc618f212a23d58dd5","8746584","1622723364","2021-06-03 12:29:24","0x0000000000000000000000000000000000000000","0x78371367c7d5431f16b7cbf3a3691db8a4b509ca","33.323653211968349138","Add Liquidity ETH"
"0xf9eaca4ad05e207cf20910a952b71e549c92f03325696b65e9cb4dd821782bdb","8746584","1622723364","2021-06-03 12:29:24","0x549a6bcb6d7ef02bec82eb07d8832a20f06997ac","0xa7b9123f4b15fe0ff01f469ff5eab2b41296dc0e","84.1125","Deposit"
"0x6db67b9390f5a2159d6549bee38b76f01323dd254ecdffa9fb59963cd47d008e","8746585","1622723365","2021-06-03 12:29:25","0x0000000000000000000000000000000000000000","0x2d6f5689fc0b81632e87677305d354b5d0836a61","15.420108556287664659","Add Liquidity ETH"
"0xc9749d975fd3361de130531862afbf7f3e1850a0288fb5708d52c84c68e4caac","8746585","1622723365","2021-06-03 12:29:25","0xae3a86cae35d5fdd4091ad294433da5ff49d00bb","0x2a651563c9d3af67ae0388a5c8f89b867038089e","42.418859453753195176","Remove Liquidity ETH With Permit"
"0xc9749d975fd3361de130531862afbf7f3e1850a0288fb5708d52c84c68e4caac","8746585","1622723365","2021-06-03 12:29:25","0x2a651563c9d3af67ae0388a5c8f89b867038089e","0x0000000000000000000000000000000000000000","42.418859453753195176","Remove Liquidity ETH With Permit"
"0x6fb531be58758e709de36c4064b01f1c99ffa54f4f1d1d22cb5ddb50b1fa2ce6","8746586","1622723366","2021-06-03 12:29:26","0x0000000000000000000000000000000000000000","0xd4a19a32cb7a92b419bd2be8a2e146e0a1ea701e","9.271660664399519795","Add Liquidity ETH"
"0x390139192ab6c3eed10cc0e82837d294d912577602792d52fadfcfe29fbc6d25","8746588","1622723367","2021-06-03 12:29:27","0x0000000000000000000000000000000000000000","0x599e501de4efe81cf0633d3eb84982c47cd5a1b3","164.571846013962230239","Add Liquidity ETH"
"0x2c4fb1ac13150cc185e3896d0598873c737b70f90254a28f144baaf4e790ca3b","8746588","1622723367","2021-06-03 12:29:27","0x686a6e8fea9195b7fbeb13bb9072498b11dad4b5","0xa7b9123f4b15fe0ff01f469ff5eab2b41296dc0e","133.5677","Deposit"
"0x45fd1b5bfff0f93aeaf71afe4d388182c96690fc65f4164f0a568d1bfbf0fc4e","8746588","1622723367","2021-06-03 12:29:27","0x0000000000000000000000000000000000000000","0x5a304afb5d88925afe2119c4e81912a9584ac7a7","32.88774734457519554","Add Liquidity ETH"
"0xea012d62353fb76830a859704e6c2098f4cce6f316182065205f6ba3ec40a496","8746592","1622723369","2021-06-03 12:29:29","0x0000000000000000000000000000000000000000","0xa6ff79150f1743abd42e804a6b4102e87c20dfa6","0.33593203382625389","Add Liquidity ETH"
"0xfce555438eab8d6dca66f08f79c2c0ef1401e8a87e7d2b13a31160796dc3212a","8746594","1622723371","2021-06-03 12:29:31","0x0e530732a9ecc807cafc1665ada8c27c197a7cb1","0xa7b9123f4b15fe0ff01f469ff5eab2b41296dc0e","384.1838","Deposit"
"0x8b23ac0dfc2c94f99b129e39d444db35717af25af0b3be8549482acadd57f72a","8746594","1622723371","2021-06-03 12:29:31","0x0000000000000000000000000000000000000000","0xc781cc9b06c954d35a9769b9399e13439704f7fe","43.14530010062721339","Add Liquidity ETH"
"0x9f853ed3ad6edb22001b97bbd776578a78c567c4c5fb16849d9472f02e8abf83","8746598","1622723374","2021-06-03 12:29:34","0xfcdb212e7e7588d2dd2cc44c30f6c79fb507db4b","0xa7b9123f4b15fe0ff01f469ff5eab2b41296dc0e","0.4371","Deposit"
"0x18c6b80002bdda0f7674cfb135e90458938071645f6219c264dcc394d8382ac2","8746599","1622723374","2021-06-03 12:29:34","0x0000000000000000000000000000000000000000","0x7a1253a2b23c85d8cda32ba8bda53f188f0b8fcd","0.584488746817109489","Add Liquidity ETH"
"0x6cc2338441be97b779806d84e12a868d2c798fdea7149f8ab5a6666c70ba1cec","8746600","1622723375","2021-06-03 12:29:35","0x0000000000000000000000000000000000000000","0x01dd5d5d0b0bb5bf8dbf7e6d6d8a711578534a58","10.373270633630512498","Add Liquidity ETH"
"0x57279d071af7eb1396a1f6df000f080fcca1d1c56420f7da2240ee8471368ff9","8746600","1622723375","2021-06-03 12:29:35","0x0000000000000000000000000000000000000000","0x00f051cb90271d686e2cb9b6e2962579b6d68033","770.949902372261951131","Add Liquidity"
"0x0645206f3ef5102a4bd129abf5d774f5dd5f9f9e954f09814cfd99c67c5db7e8","8746607","1622723379","2021-06-03 12:29:39","0x0000000000000000000000000000000000000000","0xff547a6b8e25570b481ed64df51ee8eb314de515","13.57331748589877214","Add Liquidity ETH"
"0xd710f4bff5ed8180a3430538738118f95fe8b93a393a2206bf08817ceb596081","8746608","1622723380","2021-06-03 12:29:40","0x8a146531630850fe1d158c922bda620bddf12766","0x2a651563c9d3af67ae0388a5c8f89b867038089e","15.755519756351954619","Remove Liquidity ETH With Permit"
"0xd710f4bff5ed8180a3430538738118f95fe8b93a393a2206bf08817ceb596081","8746608","1622723380","2021-06-03 12:29:40","0x2a651563c9d3af67ae0388a5c8f89b867038089e","0x0000000000000000000000000000000000000000","15.755519756351954619","Remove Liquidity ETH With Permit"
"0xcc57812bfe39b830c8025f7512ed2c77db54460783eaf542c0da727045099b66","8746615","1622723384","2021-06-03 12:29:44","0x0000000000000000000000000000000000000000","0x43949405198b10a385959b3f53749f9267b3e3e6","59.143240344511383142","Add Liquidity ETH"
"0x33055ac9941f58b8d616ac9a896c484489535da6701e4fc632196857908913fe","8746616","1622723385","2021-06-03 12:29:45","0x78371367c7d5431f16b7cbf3a3691db8a4b509ca","0xa7b9123f4b15fe0ff01f469ff5eab2b41296dc0e","33.3236","Deposit"
"0x294e956ba1c8fdc80e3f420d0cdb4c3cebc7873bae26b505de88c3e75668dbfc","8746618","1622723386","2021-06-03 12:29:46","0x0000000000000000000000000000000000000000","0x9394893a6468aeda86d053fc48e8b02b3ac95741","55.747184580721056429","Add Liquidity ETH"
"0x4c7a586243669547804902672f9308ddcb94ea08cb9682df2748f53108d04eb3","8746618","1622723386","2021-06-03 12:29:46","0x0000000000000000000000000000000000000000","0xd94e5b5b201a9ca40e8948b46733be6b71a2bd48","886.931260786879119274","Add Liquidity ETH"
"0xdf512daa001f2ae84edd9aa15fed4bdd9530896e3007a2fdca105f30220bb839","8746620","1622723388","2021-06-03 12:29:48","0x0000000000000000000000000000000000000000","0x923bbe01b2404986a16d95313aafa222ec539f4c","40.001859693150224014","Add Liquidity ETH"
"0x08c04522527ef9d08c5897e65981aeb2f86f96df7ce5f17ae423894799e10533","8746621","1622723388","2021-06-03 12:29:48","0x0000000000000000000000000000000000000000","0xb1c2ab40aeeae75ce81f242fa29492972d2d98ba","15.444223951392716216","Add Liquidity ETH"
"0x5828e6ccd92227aed6a07ad83609444350237b06590b12192b488ac159c3279e","8746622","1622723389","2021-06-03 12:29:49","0x0000000000000000000000000000000000000000","0x725144ad4b2f6e612fea0f65057bf359f52a4c38","120.917937128198923475","Add Liquidity"
"0xf7f95e8cd6ceced3e3b7587f2086e78f781e83fc6a89d9ef9b537d401bab1373","8746625","1622723391","2021-06-03 12:29:51","0xc781cc9b06c954d35a9769b9399e13439704f7fe","0xa7b9123f4b15fe0ff01f469ff5eab2b41296dc0e","43.1453","Deposit"
"0x177e2645197dee57cc0340d671f35598e78ef82c25df0c59d9af1b7335e8201c","8746626","1622723392","2021-06-03 12:29:52","0xff547a6b8e25570b481ed64df51ee8eb314de515","0xa7b9123f4b15fe0ff01f469ff5eab2b41296dc0e","13.5734","Deposit"
"0x3409cd146495c031f3da4f3c4fac1574f27a43a63bb761c3edea73f317a24998","8746628","1622723393","2021-06-03 12:29:53","0x0000000000000000000000000000000000000000","0xc6c8aecb1d9ca59a09d691cda8539992655dbfb3","938.75045563587861472","Add Liquidity"
"0x37867de123af3ddeb375f0253f34c2ca607c039843f72f621bdc0f84a49e22fd","8746629","1622723394","2021-06-03 12:29:54","0xa6ff79150f1743abd42e804a6b4102e87c20dfa6","0xa7b9123f4b15fe0ff01f469ff5eab2b41296dc0e","0.3359","Deposit"
"0x156e7c70fc3ff37dc82e10d48e9dd362801a49b28d2d0dc0f64206964c0fa9fb","8746630","1622723395","2021-06-03 12:29:55","0x599e501de4efe81cf0633d3eb84982c47cd5a1b3","0xa7b9123f4b15fe0ff01f469ff5eab2b41296dc0e","164.5718","Deposit"
"0x37b45f19cd72ac5aa2411893f4b36df91b66bf99f7c5686b3c3bc1e23ef58836","8746631","1622723395","2021-06-03 12:29:55","0x0000000000000000000000000000000000000000","0x668c6f75486d6882a1aacf7bf03eee605c96fdad","186.218014355144137094","Add Liquidity ETH"
"0x33460c684877ab5da88347d967d3fb3cdfa8f451491e379cbf5b734bdf2b76ef","8746633","1622723396","2021-06-03 12:29:56","0x0000000000000000000000000000000000000000","0x27e9531d81e0d89ce04394e233d406256d66d36a","3.875386038840266013","Add Liquidity ETH"
"0x08ae61adc53693ec3c4edc53a97b7826aaa25ce405796ee5ea8866a77af590ad","8746640","1622723401","2021-06-03 12:30:01","0x0000000000000000000000000000000000000000","0xf796d9658653b9e4ca1d888a7e806c7030f9d0e2","1.546113400228582557","Add Liquidity"
"0xaa0f223f715b17e9dcc2b5513e22dd62891ff26c76495980b842600f957f36f6","8746640","1622723401","2021-06-03 12:30:01","0x0000000000000000000000000000000000000000","0x12c51afd9b7c11a2aa167637ffec78863dc821bc","40.713384449518228941","Add Liquidity ETH"
